12162,KJEGLJ,XBFBYSXXUE,2207168622 Dell Way,\N,NNPYEZU,\N,0,Russia,2,XBFBYSXXUE@dell.com,2207168622,4,1.23354E+15,2012/02,user12162,password,24,20000,M
12163,LHUWQS,YWTXPQUJVH,6645986194 Dell Way,\N,WKFBKAV,\N,0,Germany,2,YWTXPQUJVH@dell.com,6645986194,5,3.98016E+15,2011/12,user12163,password,50,40000,F
12164,TBHKTF,GNCVDWFYDC,8637204451 Dell Way,\N,JJDTJZH,\N,0,UK,2,GNCVDWFYDC@dell.com,8637204451,4,7.69334E+15,2012/01,user12164,password,19,40000,M
12165,CMFWRM,JUIMQNLUQV,5519571743 Dell Way,\N,EUPNTWN,\N,0,Japan,2,JUIMQNLUQV@dell.com,5519571743,2,4.72196E+15,2010/04,user12165,password,62,40000,F
12166,CPFUCO,OKBFYNAOIE,5111718544 Dell Way,\N,JXRCUFS,\N,0,Chile,2,OKBFYNAOIE@dell.com,5111718544,1,8.6719E+15,2011/09,user12166,password,36,20000,M
12167,WIQYXE,JZJHMJWUNF,2717858075 Dell Way,\N,RFILKBS,\N,0,South Africa,2,JZJHMJWUNF@dell.com,2717858075,3,6.49537E+15,2012/10,user12167,password,71,80000,M
12168,BKQZOA,ZYILIEFWKX,7073142623 Dell Way,\N,CTJNUCJ,\N,0,UK,2,ZYILIEFWKX@dell.com,7073142623,5,9.34504E+15,2010/09,user12168,password,69,40000,M
12169,CVURWT,QEEZJKWTIZ,8498327841 Dell Way,\N,MRMHUWH,\N,0,France,2,QEEZJKWTIZ@dell.com,8498327841,2,9.69034E+15,2010/11,user12169,password,30,40000,F
12170,ADSWWJ,ABIJMFDUEQ,4629663881 Dell Way,\N,MRXGNFS,\N,0,China,2,ABIJMFDUEQ@dell.com,4629663881,4,8.96653E+15,2009/11,user12170,password,34,40000,M
12171,IBSFKT,GTCTYGNDWA,7161266135 Dell Way,\N,UUHHZZQ,\N,0,China,2,GTCTYGNDWA@dell.com,7161266135,3,7.28355E+15,2010/09,user12171,password,21,60000,F
12172,CDHMWO,GZHFGVICVD,6054813832 Dell Way,\N,WCKWCBG,\N,0,Russia,2,GZHFGVICVD@dell.com,6054813832,5,3.98627E+15,2009/12,user12172,password,71,40000,F
12173,WROTGU,TOAZKIBFLY,9630825646 Dell Way,\N,IWULXAG,\N,0,France,2,TOAZKIBFLY@dell.com,9630825646,3,8.01532E+15,2012/04,user12173,password,30,100000,F
12174,WOXCJR,RJQBRSGDQP,8634616911 Dell Way,\N,ALBYMHK,\N,0,France,2,RJQBRSGDQP@dell.com,8634616911,1,4.31334E+15,2008/05,user12174,password,44,40000,F
12175,XGIHXZ,QOAIGHMXWM,1259080511 Dell Way,\N,IXLVFVG,\N,0,Australia,2,QOAIGHMXWM@dell.com,1259080511,4,2.83569E+15,2009/12,user12175,password,56,60000,M
12176,UXERWV,FWDMDQJACS,4686688608 Dell Way,\N,YNNDJUF,\N,0,France,2,FWDMDQJACS@dell.com,4686688608,3,8.09405E+15,2010/12,user12176,password,45,40000,M
12177,HMKDIP,ALBECLFEDD,9168752036 Dell Way,\N,SQHCLNN,\N,0,South Africa,2,ALBECLFEDD@dell.com,9168752036,2,3.17538E+15,2012/09,user12177,password,58,60000,M
12178,BYCJOD,VQIXBNCFRV,7396841661 Dell Way,\N,WZXHMKD,\N,0,China,2,VQIXBNCFRV@dell.com,7396841661,2,2.93471E+15,2009/11,user12178,password,74,40000,M
12179,SLIHPD,XXAZKCEBYA,8175917017 Dell Way,\N,AVIMGLW,\N,0,UK,2,XXAZKCEBYA@dell.com,8175917017,1,4.17565E+15,2011/11,user12179,password,68,80000,M
12180,DZVSCT,PDTAGXCEYC,5874798753 Dell Way,\N,AGPGSMG,\N,0,France,2,PDTAGXCEYC@dell.com,5874798753,3,2.85528E+15,2009/04,user12180,password,81,100000,F
12181,WUDZOT,CHUJFWNEZN,6496909939 Dell Way,\N,LOUDAAQ,\N,0,Germany,2,CHUJFWNEZN@dell.com,6496909939,5,9.66169E+15,2012/09,user12181,password,84,40000,M
12182,SLNHFQ,OZZUWMYVAK,9872593361 Dell Way,\N,JVNKVDZ,\N,0,France,2,OZZUWMYVAK@dell.com,9872593361,5,4.01872E+15,2011/11,user12182,password,65,40000,M
12183,CUWILK,IKFEXEZYOJ,7296380167 Dell Way,\N,TBTPFTA,\N,0,Chile,2,IKFEXEZYOJ@dell.com,7296380167,2,9.17329E+15,2010/01,user12183,password,30,20000,F
12184,ZZLKKT,VPXSUWRIFK,4260644609 Dell Way,\N,KZZQTAV,\N,0,France,2,VPXSUWRIFK@dell.com,4260644609,4,1.00048E+15,2009/11,user12184,password,28,60000,M
12185,DXHOQC,EOUYKMGQWQ,8686346824 Dell Way,\N,QWHJWCU,\N,0,Chile,2,EOUYKMGQWQ@dell.com,8686346824,4,6.25612E+15,2011/12,user12185,password,22,80000,F
12186,ZXQQZU,EUSPGZGDPW,8198634301 Dell Way,\N,ZXFVZAB,\N,0,South Africa,2,EUSPGZGDPW@dell.com,8198634301,4,6.54673E+15,2011/09,user12186,password,37,100000,M
12187,ELHEFM,ZYBGXIJNEJ,8877349732 Dell Way,\N,KJFKKGG,\N,0,Canada,2,ZYBGXIJNEJ@dell.com,8877349732,5,9.33035E+15,2010/02,user12187,password,71,40000,F
12188,EOMKAM,ICSGKCUPLE,7437419342 Dell Way,\N,ZQPJWWO,\N,0,Russia,2,ICSGKCUPLE@dell.com,7437419342,3,3.98627E+15,2012/03,user12188,password,60,20000,F
12189,DQUDCD,GVKRXEGJJF,6190013473 Dell Way,\N,AYOXUCQ,\N,0,Germany,2,GVKRXEGJJF@dell.com,6190013473,5,4.24497E+15,2011/07,user12189,password,55,20000,M
12190,EYVGCC,CMTAQAJAGJ,9058673239 Dell Way,\N,YVGTXXG,\N,0,France,2,CMTAQAJAGJ@dell.com,9058673239,4,3.49789E+15,2010/02,user12190,password,50,20000,F
12191,KZOMBR,YVRPWBPCKO,2844798185 Dell Way,\N,XRIVPOI,\N,0,France,2,YVRPWBPCKO@dell.com,2844798185,3,9.52146E+15,2009/01,user12191,password,24,80000,F
12192,BFXDXW,YOMVPBXAQU,5649275199 Dell Way,\N,SYPHNYU,\N,0,Russia,2,YOMVPBXAQU@dell.com,5649275199,4,1.54189E+15,2010/10,user12192,password,70,100000,M
12193,YXAVTY,KFTZHRAXMS,5695859227 Dell Way,\N,VCZJAUB,\N,0,Germany,2,KFTZHRAXMS@dell.com,5695859227,1,1.64022E+15,2009/11,user12193,password,21,40000,M
12194,YFPSEZ,YYZFQZDCRZ,5637870216 Dell Way,\N,ERIELKR,\N,0,UK,2,YYZFQZDCRZ@dell.com,5637870216,4,3.83296E+15,2009/10,user12194,password,57,20000,M
12195,TSLYSJ,XRPNQTPIST,4377482359 Dell Way,\N,ZBYLLQK,\N,0,UK,2,XRPNQTPIST@dell.com,4377482359,4,3.83022E+15,2008/04,user12195,password,49,100000,F
12196,EKYWUW,OJJECZNVSM,1375072397 Dell Way,\N,XQXIGIH,\N,0,Japan,2,OJJECZNVSM@dell.com,1375072397,4,8.45449E+15,2009/01,user12196,password,73,40000,F
12197,EGCYDQ,HMVKLIGEUD,4485614798 Dell Way,\N,VSMCBUT,\N,0,Australia,2,HMVKLIGEUD@dell.com,4485614798,3,4.38875E+15,2010/04,user12197,password,68,80000,F
12198,YTKBJS,OECZMJEHMZ,4237907163 Dell Way,\N,ZYBASUC,\N,0,Canada,2,OECZMJEHMZ@dell.com,4237907163,3,5.89102E+15,2011/03,user12198,password,32,20000,F
12199,YOEHGT,LJTXSXEFWE,8161200516 Dell Way,\N,DYFWTIY,\N,0,Canada,2,LJTXSXEFWE@dell.com,8161200516,3,8.1123E+15,2012/09,user12199,password,87,20000,M
12200,NHXUAJ,ETHWQMBNQF,5818655462 Dell Way,\N,MVBFEAI,\N,0,UK,2,ETHWQMBNQF@dell.com,5818655462,1,9.27685E+15,2009/01,user12200,password,18,100000,M
12201,HUJHDN,BKKSWMFNSS,4064903504 Dell Way,\N,JUXNUFM,\N,0,China,2,BKKSWMFNSS@dell.com,4064903504,2,6.16954E+15,2010/05,user12201,password,50,100000,M
12202,FJZJXB,THTQTZDMRM,8873877407 Dell Way,\N,GOABUMJ,\N,0,Canada,2,THTQTZDMRM@dell.com,8873877407,5,5.92872E+15,2009/05,user12202,password,57,100000,M
12203,XYZUZS,BTJVSMHJZO,9201284155 Dell Way,\N,YAPTMYX,\N,0,China,2,BTJVSMHJZO@dell.com,9201284155,3,6.74707E+15,2009/12,user12203,password,61,100000,M
12204,NWQNPS,GYOZLWILKH,4054310765 Dell Way,\N,LZAYYXH,\N,0,South Africa,2,GYOZLWILKH@dell.com,4054310765,5,2.34655E+15,2009/07,user12204,password,22,20000,F
12205,YVPONW,MCVYYDJIKU,9608515400 Dell Way,\N,ILSGIAC,\N,0,Japan,2,MCVYYDJIKU@dell.com,9608515400,2,9.9477E+15,2010/04,user12205,password,30,60000,F
12206,ZDUNZH,QUFOYOXJJF,8504736916 Dell Way,\N,VCMECPV,\N,0,Australia,2,QUFOYOXJJF@dell.com,8504736916,5,5.9849E+15,2008/01,user12206,password,25,60000,M
12207,GFNGMD,BRSZGQJPWE,1101618451 Dell Way,\N,SIIVYEX,\N,0,Russia,2,BRSZGQJPWE@dell.com,1101618451,3,9.14825E+15,2008/07,user12207,password,40,20000,M
12208,NOAZRB,RKBXALNWQF,4323245989 Dell Way,\N,FYBDDYX,\N,0,Canada,2,RKBXALNWQF@dell.com,4323245989,5,2.47519E+15,2012/02,user12208,password,30,80000,M
12209,STPKVG,UXEVIRSYXX,7874690209 Dell Way,\N,XYBBXYF,\N,0,Chile,2,UXEVIRSYXX@dell.com,7874690209,2,2.53827E+15,2012/07,user12209,password,81,60000,F
12210,PCQLIL,IMHQEZPCXM,1875627861 Dell Way,\N,BYOYXTF,\N,0,Japan,2,IMHQEZPCXM@dell.com,1875627861,2,6.01582E+15,2011/03,user12210,password,21,100000,M
12211,DNHLZP,YHFDGVFDIH,7953898759 Dell Way,\N,CWFAPKS,\N,0,Japan,2,YHFDGVFDIH@dell.com,7953898759,2,3.93249E+15,2008/04,user12211,password,33,100000,F
12212,TDXTTW,AZZGUFKCMN,5696037330 Dell Way,\N,YROOCGG,\N,0,South Africa,2,AZZGUFKCMN@dell.com,5696037330,3,8.91309E+15,2012/10,user12212,password,72,40000,M
12213,XEGQAH,PAOKFYMRML,8047052251 Dell Way,\N,JAZLHFI,\N,0,South Africa,2,PAOKFYMRML@dell.com,8047052251,1,6.72754E+15,2010/12,user12213,password,84,20000,M
12214,CJMCQC,CEMIDYZPJJ,3973544925 Dell Way,\N,QJVXODS,\N,0,China,2,CEMIDYZPJJ@dell.com,3973544925,2,9.26997E+15,2009/03,user12214,password,18,20000,F
12215,JPLZSO,DEWGDVWNFM,4813400927 Dell Way,\N,WAJLDCU,\N,0,France,2,DEWGDVWNFM@dell.com,4813400927,4,7.70055E+15,2011/09,user12215,password,81,20000,F
12216,MLBEZF,JVLMRIZWUW,8575869455 Dell Way,\N,WEIZGDM,\N,0,Japan,2,JVLMRIZWUW@dell.com,8575869455,2,4.22568E+15,2010/01,user12216,password,44,80000,M
12217,USTUXC,PJPHRPDMLZ,6976582809 Dell Way,\N,QTZXWLP,\N,0,Russia,2,PJPHRPDMLZ@dell.com,6976582809,5,3.5319E+15,2011/04,user12217,password,85,40000,F
12218,QBXNDN,XTUOIXATXR,2345530831 Dell Way,\N,NXPJJFC,\N,0,Australia,2,XTUOIXATXR@dell.com,2345530831,2,7.78603E+15,2010/04,user12218,password,22,60000,M
12219,CMMGZJ,ZTXIRYBOQP,4955912547 Dell Way,\N,LFZUKBV,\N,0,Germany,2,ZTXIRYBOQP@dell.com,4955912547,3,1.34787E+15,2011/08,user12219,password,63,80000,M
12220,CDZCMZ,WKHNJJCZYO,7638524405 Dell Way,\N,FXJQZEF,\N,0,France,2,WKHNJJCZYO@dell.com,7638524405,2,2.50451E+15,2009/11,user12220,password,79,20000,M
12221,ZCBMCY,XJLGTOFSCL,5444518112 Dell Way,\N,QLBPQGA,\N,0,China,2,XJLGTOFSCL@dell.com,5444518112,1,7.57909E+15,2009/01,user12221,password,78,40000,F
12222,YKNAIK,KUQDJWWLHM,3890887659 Dell Way,\N,XJCOPDX,\N,0,Canada,2,KUQDJWWLHM@dell.com,3890887659,4,5.15124E+15,2009/06,user12222,password,75,60000,F
12223,FYKNIU,IZYRWUDEHB,2210335900 Dell Way,\N,NJPDMMG,\N,0,South Africa,2,IZYRWUDEHB@dell.com,2210335900,4,2.66439E+15,2011/06,user12223,password,61,20000,M
12224,NKFWFO,WEFTYJXGKK,5363244962 Dell Way,\N,PZOCMUY,\N,0,Japan,2,WEFTYJXGKK@dell.com,5363244962,1,3.03536E+15,2012/09,user12224,password,34,80000,F
12225,QWCVLY,ZQRYAPFKAU,9560790080 Dell Way,\N,KOXXIVN,\N,0,South Africa,2,ZQRYAPFKAU@dell.com,9560790080,4,8.21877E+15,2011/12,user12225,password,51,100000,M
12226,IZLUXL,LPKLEPWEKG,4644754538 Dell Way,\N,TIDBDRX,\N,0,Canada,2,LPKLEPWEKG@dell.com,4644754538,4,7.80638E+15,2009/03,user12226,password,64,100000,M
12227,PKHNWS,CGDHWZMGGF,8920267675 Dell Way,\N,OKHSBEV,\N,0,France,2,CGDHWZMGGF@dell.com,8920267675,3,8.56639E+15,2008/03,user12227,password,77,60000,M
12228,GVICOL,JRSFREMYJB,2362975210 Dell Way,\N,IQTKVOW,\N,0,Japan,2,JRSFREMYJB@dell.com,2362975210,4,7.69521E+15,2009/07,user12228,password,40,20000,M
12229,DMWRXF,JQLBUYZEZI,3276452213 Dell Way,\N,UTSQHOI,\N,0,France,2,JQLBUYZEZI@dell.com,3276452213,1,8.36392E+15,2011/05,user12229,password,89,60000,M
12230,MJFJPO,ZBQUZQYZYT,7578711844 Dell Way,\N,SQJAERM,\N,0,France,2,ZBQUZQYZYT@dell.com,7578711844,2,2.84898E+15,2008/04,user12230,password,70,60000,M
12231,CUCSJC,UZWUQVTOOL,2865279315 Dell Way,\N,EXLJPXU,\N,0,China,2,UZWUQVTOOL@dell.com,2865279315,1,4.72541E+15,2010/09,user12231,password,18,40000,M
12232,UIOEKI,EHCUCWIQHN,7127300421 Dell Way,\N,OTWERRM,\N,0,South Africa,2,EHCUCWIQHN@dell.com,7127300421,5,4.14635E+15,2010/11,user12232,password,58,40000,M
12233,WUWHDB,OGVQCEHJRW,4408136425 Dell Way,\N,DOAUFMR,\N,0,South Africa,2,OGVQCEHJRW@dell.com,4408136425,1,3.81486E+15,2009/07,user12233,password,59,100000,F
12234,JWSMXG,TSXVXEEOAI,7914065956 Dell Way,\N,CBCINTF,\N,0,UK,2,TSXVXEEOAI@dell.com,7914065956,3,2.68966E+15,2009/02,user12234,password,30,80000,F
12235,AMZYTS,RQNOVSDWAF,3882130879 Dell Way,\N,XDOLWUI,\N,0,Japan,2,RQNOVSDWAF@dell.com,3882130879,3,9.84224E+15,2010/09,user12235,password,73,100000,M
12236,GWRZOI,QCXLUAHVGF,5274414512 Dell Way,\N,YUQVPYL,\N,0,South Africa,2,QCXLUAHVGF@dell.com,5274414512,3,3.89379E+15,2008/03,user12236,password,33,100000,F
12237,BOKQXA,SUMNUTIBYG,9672357926 Dell Way,\N,VPBKNNI,\N,0,Australia,2,SUMNUTIBYG@dell.com,9672357926,4,2.64155E+15,2008/11,user12237,password,23,60000,M
12238,QAOOAH,INUDGCEFIA,4479100727 Dell Way,\N,VKLJYTJ,\N,0,South Africa,2,INUDGCEFIA@dell.com,4479100727,3,1.49128E+15,2009/08,user12238,password,65,20000,F
12239,QSVRZD,ETHLWLRFMM,7834417013 Dell Way,\N,PXWOQFL,\N,0,Australia,2,ETHLWLRFMM@dell.com,7834417013,3,3.38829E+15,2009/02,user12239,password,49,80000,M
12240,DMMDQR,XXDTIVYUIO,1282109228 Dell Way,\N,SECIJOJ,\N,0,Canada,2,XXDTIVYUIO@dell.com,1282109228,4,5.68679E+15,2008/01,user12240,password,31,100000,F
12241,QLIGCG,EGZNBYHJNA,3995989880 Dell Way,\N,NPIXDSA,\N,0,Canada,2,EGZNBYHJNA@dell.com,3995989880,3,4.15736E+15,2009/09,user12241,password,40,60000,F
12242,TYQWEV,CDIDCQMPQA,5342992360 Dell Way,\N,FYXJRYN,\N,0,UK,2,CDIDCQMPQA@dell.com,5342992360,5,4.4724E+15,2009/03,user12242,password,89,60000,M
12243,XGUBBX,FJAHZNWPNB,8447024332 Dell Way,\N,OLKFJYF,\N,0,South Africa,2,FJAHZNWPNB@dell.com,8447024332,4,1.57256E+15,2008/07,user12243,password,65,100000,F
12244,XTOYQT,HRBHFXWSZL,5275242669 Dell Way,\N,EKQNJWK,\N,0,Canada,2,HRBHFXWSZL@dell.com,5275242669,3,2.91365E+15,2008/02,user12244,password,30,60000,M
12245,YCYPVG,GWNLUJEUVJ,7560439215 Dell Way,\N,FMXPIHU,\N,0,South Africa,2,GWNLUJEUVJ@dell.com,7560439215,5,8.7956E+15,2012/03,user12245,password,47,100000,F
12246,MURIAY,FNKAXOVSYB,4806576290 Dell Way,\N,EVQNCLI,\N,0,South Africa,2,FNKAXOVSYB@dell.com,4806576290,1,6.8669E+15,2010/08,user12246,password,53,80000,F
12247,GJKGIQ,USRRHMJFON,5817236238 Dell Way,\N,AEBCPJX,\N,0,Australia,2,USRRHMJFON@dell.com,5817236238,3,6.60329E+15,2008/01,user12247,password,40,40000,F
12248,RQOZGI,SXAZKJEYXE,7954581448 Dell Way,\N,DYHTIFT,\N,0,South Africa,2,SXAZKJEYXE@dell.com,7954581448,2,9.71628E+15,2012/09,user12248,password,30,20000,F
12249,USJBBB,YBBJLFHJKK,3725581881 Dell Way,\N,HREQXXM,\N,0,Japan,2,YBBJLFHJKK@dell.com,3725581881,3,5.46504E+15,2008/08,user12249,password,64,40000,F
12250,ITLKVK,LXTWCAGNLN,1418130808 Dell Way,\N,FPDCNQT,\N,0,South Africa,2,LXTWCAGNLN@dell.com,1418130808,2,8.53483E+15,2011/11,user12250,password,34,20000,F
12251,ZMQVWC,SPZVQFICSN,6876473171 Dell Way,\N,SWQGMKC,\N,0,Germany,2,SPZVQFICSN@dell.com,6876473171,5,2.74654E+15,2010/02,user12251,password,35,80000,F
12252,SKYOMR,ELMUQVXJJP,8599598732 Dell Way,\N,GZWTJYH,\N,0,Australia,2,ELMUQVXJJP@dell.com,8599598732,3,6.12454E+15,2012/09,user12252,password,43,20000,F
12253,UBAGTE,SGZJBWTLMA,6196717772 Dell Way,\N,KITUGBU,\N,0,Australia,2,SGZJBWTLMA@dell.com,6196717772,2,1.65156E+15,2009/09,user12253,password,31,80000,F
12254,GTTAXM,GWVITOTFPE,1809900656 Dell Way,\N,NJYTLSW,\N,0,Australia,2,GWVITOTFPE@dell.com,1809900656,5,3.84239E+15,2012/02,user12254,password,23,40000,F
12255,VAKTNR,QIAJXUPMYC,6799857132 Dell Way,\N,VWWGPSG,\N,0,Japan,2,QIAJXUPMYC@dell.com,6799857132,3,5.52421E+15,2011/08,user12255,password,75,20000,F
12256,VNFIFW,RFFOZUBXXX,1064430390 Dell Way,\N,UUEKMLC,\N,0,Canada,2,RFFOZUBXXX@dell.com,1064430390,3,9.0662E+15,2011/05,user12256,password,20,20000,F
12257,OJOTFF,YLUXGVVETP,7045800578 Dell Way,\N,YXZLICO,\N,0,China,2,YLUXGVVETP@dell.com,7045800578,3,9.89124E+15,2008/06,user12257,password,26,40000,F
12258,MVURAT,DVRJRMNKCL,9174942490 Dell Way,\N,HCXQELY,\N,0,South Africa,2,DVRJRMNKCL@dell.com,9174942490,5,9.04531E+15,2009/01,user12258,password,29,60000,M
12259,ZGFAAJ,VRTMEGXGSE,7222484680 Dell Way,\N,IPUNBTI,\N,0,UK,2,VRTMEGXGSE@dell.com,7222484680,2,4.29231E+15,2011/05,user12259,password,77,40000,F
12260,BNKBWF,TPSXWPEPUM,6239788362 Dell Way,\N,FPAHJIG,\N,0,Australia,2,TPSXWPEPUM@dell.com,6239788362,4,8.10201E+15,2012/06,user12260,password,23,40000,F
12261,PTOMZI,CSFZHJOCWU,9131239402 Dell Way,\N,RWBAFHB,\N,0,South Africa,2,CSFZHJOCWU@dell.com,9131239402,5,8.05216E+15,2009/12,user12261,password,28,100000,M
12262,XJAXRC,PXBXHQZDLR,6626119935 Dell Way,\N,AMSGUTB,\N,0,Japan,2,PXBXHQZDLR@dell.com,6626119935,5,1.1604E+15,2010/12,user12262,password,78,20000,M
12263,FCUXFJ,UHHBYGFJYG,4041907400 Dell Way,\N,WQMQKNI,\N,0,Australia,2,UHHBYGFJYG@dell.com,4041907400,2,6.27889E+15,2009/03,user12263,password,67,20000,F
12264,UZHAJC,HQDFWJPVPL,7967722897 Dell Way,\N,LBCVPKW,\N,0,UK,2,HQDFWJPVPL@dell.com,7967722897,3,3.1341E+15,2012/02,user12264,password,49,40000,M
12265,KQYTSF,JWLGFABVLN,7095716077 Dell Way,\N,XNJMYFK,\N,0,Russia,2,JWLGFABVLN@dell.com,7095716077,4,7.06422E+15,2012/01,user12265,password,20,80000,F
12266,RRGKXP,GIWMIXIUKF,7957286619 Dell Way,\N,HTSFZDY,\N,0,Japan,2,GIWMIXIUKF@dell.com,7957286619,4,5.32383E+15,2012/08,user12266,password,34,40000,F
12267,XOSUEZ,CALLYUFJZN,3692441076 Dell Way,\N,DRTCVRU,\N,0,Germany,2,CALLYUFJZN@dell.com,3692441076,2,4.95328E+15,2012/06,user12267,password,75,40000,F
12268,JZENYH,OKSMEYWELZ,1978585338 Dell Way,\N,WFCRWWG,\N,0,Canada,2,OKSMEYWELZ@dell.com,1978585338,4,2.12691E+15,2010/06,user12268,password,46,100000,M
12269,JDJILX,SEKXCHBOGX,5483781553 Dell Way,\N,TIOQEVV,\N,0,Chile,2,SEKXCHBOGX@dell.com,5483781553,5,8.94576E+15,2012/04,user12269,password,80,80000,M
12270,ZDAKBS,OMPRTRGZOZ,4479861305 Dell Way,\N,IDQNYLU,\N,0,France,2,OMPRTRGZOZ@dell.com,4479861305,4,4.77024E+15,2011/07,user12270,password,32,60000,M
12271,ILYKDN,WTEQLKPAKY,9358892278 Dell Way,\N,DALCMGO,\N,0,South Africa,2,WTEQLKPAKY@dell.com,9358892278,5,6.16323E+15,2010/03,user12271,password,90,100000,M
12272,KYYOLU,IPLTAATKYX,6126783719 Dell Way,\N,LKAXQPU,\N,0,Germany,2,IPLTAATKYX@dell.com,6126783719,2,1.31662E+15,2011/05,user12272,password,19,40000,M
12273,YFIKAQ,ALKAMELLCX,9372524681 Dell Way,\N,VCVMRPB,\N,0,Chile,2,ALKAMELLCX@dell.com,9372524681,1,1.14593E+15,2009/02,user12273,password,40,20000,F
12274,NILOYM,ZJMMNYXPWT,4412092436 Dell Way,\N,SRGKGHQ,\N,0,Canada,2,ZJMMNYXPWT@dell.com,4412092436,4,5.06371E+15,2010/12,user12274,password,51,60000,F
12275,UABTMA,CZNQYLFUEX,6712782012 Dell Way,\N,MLISSZX,\N,0,Australia,2,CZNQYLFUEX@dell.com,6712782012,2,6.27969E+15,2011/10,user12275,password,28,20000,M
12276,EDJQEL,QRCOCHJHFV,8330504944 Dell Way,\N,SOOLNLN,\N,0,Canada,2,QRCOCHJHFV@dell.com,8330504944,1,7.73132E+15,2011/04,user12276,password,79,40000,F
12277,ZPBEBS,VDHYLQFRMY,9899547353 Dell Way,\N,FAJSMWW,\N,0,Chile,2,VDHYLQFRMY@dell.com,9899547353,4,9.40989E+15,2009/06,user12277,password,31,80000,F
12278,UTPVLL,ZTJLJPDWNI,5845923059 Dell Way,\N,XXBJTYR,\N,0,Russia,2,ZTJLJPDWNI@dell.com,5845923059,4,1.00458E+15,2012/10,user12278,password,66,60000,M
12279,KBKWMK,PVVYLYVZHS,4191131789 Dell Way,\N,WICQGTJ,\N,0,South Africa,2,PVVYLYVZHS@dell.com,4191131789,2,8.25998E+15,2008/01,user12279,password,36,80000,F
12280,HCHTNW,PJVBIQAPJW,3028282136 Dell Way,\N,YLMFEWA,\N,0,Germany,2,PJVBIQAPJW@dell.com,3028282136,5,7.10317E+15,2009/01,user12280,password,45,80000,F
12281,MZDAWT,JRURIUHRRF,3322690454 Dell Way,\N,CDKHZLV,\N,0,Chile,2,JRURIUHRRF@dell.com,3322690454,3,5.2101E+15,2009/11,user12281,password,30,80000,F
12282,EVKAPT,RJLAESRVXU,4767494568 Dell Way,\N,YICYUXD,\N,0,Australia,2,RJLAESRVXU@dell.com,4767494568,3,4.29357E+15,2009/10,user12282,password,22,80000,M
12283,XCYMWQ,WIQAAIVYDU,4999042640 Dell Way,\N,HFSBCWC,\N,0,Germany,2,WIQAAIVYDU@dell.com,4999042640,3,8.57821E+15,2009/07,user12283,password,57,20000,F
12284,QCXNTT,VKUWSPUWKC,7514277434 Dell Way,\N,BCEEYGS,\N,0,France,2,VKUWSPUWKC@dell.com,7514277434,3,6.56841E+15,2009/01,user12284,password,73,80000,M
12285,WPGPIB,ZDXSSSODVQ,1178048609 Dell Way,\N,GZUFGMP,\N,0,UK,2,ZDXSSSODVQ@dell.com,1178048609,2,2.88858E+15,2008/12,user12285,password,83,100000,M
12286,MBLVDL,YBERUSUPIA,1398986013 Dell Way,\N,ODFUPVT,\N,0,Japan,2,YBERUSUPIA@dell.com,1398986013,5,7.5611E+15,2008/11,user12286,password,58,100000,F
12287,QIETUC,UYUORPEAPS,3130901495 Dell Way,\N,DVNTRHJ,\N,0,Russia,2,UYUORPEAPS@dell.com,3130901495,1,7.63489E+15,2008/08,user12287,password,62,60000,F
12288,YPASSV,QMKHCOIRHL,6842289570 Dell Way,\N,NVEECOX,\N,0,China,2,QMKHCOIRHL@dell.com,6842289570,4,4.74741E+15,2009/04,user12288,password,79,60000,F
12289,LPXEKO,RUWTJELQQY,7159191291 Dell Way,\N,LUDOJBW,\N,0,Australia,2,RUWTJELQQY@dell.com,7159191291,2,3.76497E+15,2012/02,user12289,password,82,20000,M
12290,MBTWPK,RMDARORHND,8626949708 Dell Way,\N,CRRLSOL,\N,0,China,2,RMDARORHND@dell.com,8626949708,4,3.93894E+15,2012/08,user12290,password,51,60000,F
12291,NHZCRQ,PVRGJJNXNP,3282620430 Dell Way,\N,OEBGTMQ,\N,0,Germany,2,PVRGJJNXNP@dell.com,3282620430,5,6.18061E+15,2012/06,user12291,password,28,100000,M
12292,LYBDPQ,YHWIRKFEAT,6500938881 Dell Way,\N,IBACOQR,\N,0,South Africa,2,YHWIRKFEAT@dell.com,6500938881,2,7.34355E+15,2008/05,user12292,password,68,100000,M
12293,QAYGQX,ONFFYLJYFS,7635721266 Dell Way,\N,AFUPVMK,\N,0,France,2,ONFFYLJYFS@dell.com,7635721266,1,5.44211E+15,2008/10,user12293,password,51,100000,F
12294,MXSDVH,RBMPNVOSOP,7181870592 Dell Way,\N,XJETVPF,\N,0,Germany,2,RBMPNVOSOP@dell.com,7181870592,4,7.31463E+15,2010/02,user12294,password,66,100000,M
12295,PRTKYL,MKBZGPRUEO,2732816767 Dell Way,\N,EJHZYNO,\N,0,Japan,2,MKBZGPRUEO@dell.com,2732816767,2,2.0042E+15,2009/12,user12295,password,21,100000,M
12296,STYQEK,BFKHVBCAQG,1727038263 Dell Way,\N,JYGHLVY,\N,0,Japan,2,BFKHVBCAQG@dell.com,1727038263,1,9.8049E+15,2008/02,user12296,password,87,60000,M
12297,SLLWWM,CGUXIXXYEH,5832468750 Dell Way,\N,XKPIFNY,\N,0,China,2,CGUXIXXYEH@dell.com,5832468750,5,3.88001E+15,2011/11,user12297,password,79,60000,M
